experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,43,institution,768,197,0.6925732493400574,0.5228426395939086,0.5183624635871826,0.6930190920829773
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,43,retail,768,197,0.6916832327842712,0.583756345177665,0.5837456194599051,0.6915061473846436
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,44,foreign,775,197,0.6906791925430298,0.5431472081218274,0.536833855799373,0.6929099559783936
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,44,institution,775,197,0.6925302147865295,0.5076142131979695,0.4841679039006613,0.6927056312561035
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,44,retail,775,197,0.6916062831878662,0.5685279187817259,0.5640344710875056,0.6920353174209595
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,0,foreign,773,194,0.6907458305358887,0.6288659793814433,0.6087394957983193,0.6904957294464111
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,0,institution,773,194,0.6925250291824341,0.5309278350515464,0.5299161230195713,0.692922055721283
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,0,retail,773,194,0.6911526322364807,0.5876288659793815,0.5501449275362319,0.6925251483917236
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,1,foreign,766,194,0.6907499432563782,0.6597938144329897,0.6553617571059431,0.6900420784950256
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,1,institution,766,194,0.6925351023674011,0.5773195876288659,0.5751068376068376,0.6922374367713928
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,1,retail,766,194,0.6914434432983398,0.5773195876288659,0.5744248261102194,0.6913782358169556
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,2,foreign,766,194,0.6907368302345276,0.634020618556701,0.6332312608174677,0.6902841925621033
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,2,institution,766,194,0.6924033164978027,0.5360824742268041,0.5356382978723404,0.6928462386131287
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,2,retail,766,194,0.691541314125061,0.6134020618556701,0.6110769559755153,0.6909969449043274
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,3,foreign,766,194,0.6907308101654053,0.6701030927835051,0.6649757150566649,0.6899154782295227
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,3,institution,766,194,0.6924642324447632,0.5670103092783505,0.5564024390243902,0.692529559135437
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,3,retail,766,194,0.6916149854660034,0.6597938144329897,0.650278597181252,0.690986692905426
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,4,foreign,766,194,0.6907298564910889,0.6237113402061856,0.616278754707779,0.689934492111206
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,4,institution,766,194,0.692568838596344,0.5979381443298969,0.5963938973647711,0.6921353936195374
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,4,retail,766,194,0.6912689805030823,0.5257731958762887,0.4920309653916211,0.6923050880432129
ep_5_bs_2048_lr_0p0005_l1_0p01,5,2048,0.0005,0.01,5,foreign,766,194,0.691112220287323,0.6855670103092784,0.6580855797289878,0.6875893473625183
