split,investor,coefficient,exact_lasso,adam,abs_diff
7,institution,momentumxkospi_return_1d,-0.0018764981013627187,-0.0018079043366014,6.859376476131876e-05
7,institution,momentumxfx_level_z_252,0.0,6.89015505486168e-05,6.89015505486168e-05
7,institution,persistxkospi_return_1d,-0.00047678832638595815,-0.0004020295746158,7.475875177015813e-05
7,institution,persistxfx_level_z_252,-0.0,-0.0001903017691802,0.0001903017691802
7,institution,underwaterxkospi_return_1d,0.004469505702403333,0.0043610534630715,0.0001084522393318332
7,institution,underwaterxfx_level_z_252,0.001348781651355292,0.0014454390620812,9.665741072590792e-05
7,institution,kospi_return_1d,-0.01495912019714846,-0.0144958887249231,0.00046323147222536096
7,institution,fx_level_z_252,-0.0011587840990818945,-0.0011268806410953,3.190345798659462e-05
7,retail,momentum,-0.02623785606897413,-0.0308018997311592,0.004564043662185071
7,retail,persist,0.08070876127472246,0.0680313184857368,0.012677442788985652
7,retail,underwater,0.04299281435781098,0.0437491349875927,0.0007563206297817177
7,retail,momentumxkospi_return_1d,0.005095409191564984,0.005573590286076,0.00047818109451101647
7,retail,momentumxfx_level_z_252,0.0,0.0004062266671098,0.0004062266671098
7,retail,persistxkospi_return_1d,-0.0,-0.0004322135064285,0.0004322135064285
7,retail,persistxfx_level_z_252,-0.0011471659357715678,-0.0038509874138981,0.002703821478126532
7,retail,underwaterxkospi_return_1d,0.002763611704586939,0.004046690184623,0.0012830784800360612
7,retail,underwaterxfx_level_z_252,-0.03790329037428774,-0.0395188070833683,0.0016155167090805625
7,retail,kospi_return_1d,0.01567125897203915,0.0082482593134045,0.007422999658634652
7,retail,fx_level_z_252,0.026819382153341582,0.0302798636257648,0.00346048147242322
8,foreign,momentum,0.04879069305389233,0.0500678122043609,0.0012771191504685683
8,foreign,persist,0.0688296510134054,0.0691873356699943,0.00035768465658890525
8,foreign,underwater,0.006368961723364607,-0.0068508591502904,0.013219820873655006
8,foreign,momentumxkospi_return_1d,-0.0005697051723040608,-0.0186191610991954,0.01804945592689134
8,foreign,momentumxfx_level_z_252,-0.007138019606983073,-0.0071880528703331,5.0033263350027224e-05
8,foreign,persistxkospi_return_1d,0.001902465148292895,0.0084669087082147,0.006564443559921806
8,foreign,persistxfx_level_z_252,-0.00244459110679253,-0.0018584553617984,0.00058613574499413
8,foreign,underwaterxkospi_return_1d,-0.0,0.012322380207479,0.012322380207479
8,foreign,underwaterxfx_level_z_252,-0.01256669504884571,-0.0087008001282811,0.0038658949205646106
